loss,acc,winrate
407.10321044921875,12.454982781735495,49.47695787390444
401.6495361328125,14.221497857574722,30.392988408255583
393.6128845214844,15.086354196787676,39.55329375176703
393.1117858886719,15.351857206698037,41.815097540288384
382.02203369140625,16.285060855392867,36.45744981622844
395.25201416015625,17.268210614862912,40.54283290924513
382.7159118652344,18.61412686312137,49.94345490528696
384.9423522949219,19.818091007071317,37.41871642635001
376.8509216308594,22.641360637207224,45.81566299123551
353.6896057128906,26.6528219552588,45.67430025445292
323.6087646484375,31.113798270287322,44.50098953915747
309.6595458984375,37.88018190899293,45.44811987560079
266.0125732421875,48.13227833127415,42.394684761096975
237.6847381591797,59.83806945138141,43.115634718688156
174.26345825195312,70.70792040167188,43.79417585524455
131.1851043701172,81.45422044636051,41.54650834040147
82.83277130126953,88.42564601351174,42.380548487418714
41.791072845458984,92.95759838069452,43.97794741306192
32.80901336669922,95.42335900738676,43.96381113938366
10.639619827270508,97.36337109960306,43.07322589765338
10.674700736999512,98.48321547803685,42.08368674017529
4.83542537689209,99.07994006466707,44.14758269720102
4.497066020965576,99.45322152414501,44.967486570540004
0.9799032211303711,99.73186824741725,42.96013570822731
1.0015320777893066,99.85804789569148,43.41249646593158
0.5048942565917969,99.98422754396572,43.48317783432287
0.535679817199707,99.99737125732761,43.70935821317501
0.35488414764404297,100.0,43.66694939214023
0.4965553283691406,100.0,43.59626802374894
0.3505420684814453,100.0,43.70935821317501
0.3830375671386719,100.0,43.751767034209784
0.4424314498901367,100.0,43.751767034209784
0.28732776641845703,100.0,43.765903307888046
0.2591676712036133,100.0,43.624540571105456
0.30022716522216797,100.0,43.624540571105456
0.21878337860107422,100.0,43.58213175007068
0.35280704498291016,100.0,43.567995476392426
0.24660015106201172,100.0,43.567995476392426
0.2719306945800781,100.0,43.49731410800113
0.1656808853149414,100.0,43.51145038167939
0.23178672790527344,100.0,43.52558665535764
0.24712562561035156,100.0,43.46904156064462
0.2682952880859375,100.0,43.4407690132881
0.27771663665771484,100.0,43.48317783432287
0.2317962646484375,100.0,43.4407690132881
0.18463420867919922,100.0,43.426632739609836
0.1895465850830078,100.0,43.41249646593158
0.19450664520263672,100.0,43.46904156064462
0.1680898666381836,100.0,43.426632739609836
0.21429061889648438,100.0,43.4407690132881
0.1712818145751953,100.0,43.4407690132881
0.17003250122070312,100.0,43.4407690132881
0.1593618392944336,100.0,43.4407690132881
0.2259979248046875,100.0,43.4407690132881
0.16248416900634766,100.0,43.4407690132881
0.1458597183227539,100.0,43.426632739609836
0.1560535430908203,100.0,43.426632739609836
0.1814861297607422,100.0,43.426632739609836
0.1889362335205078,100.0,43.4407690132881
0.15166759490966797,100.0,43.4407690132881
0.21371746063232422,100.0,43.4407690132881
0.17633390426635742,100.0,43.4407690132881
0.16038894653320312,100.0,43.4407690132881
0.1576690673828125,100.0,43.4407690132881
0.19425201416015625,100.0,43.4407690132881
0.1578235626220703,100.0,43.4407690132881
0.1741323471069336,100.0,43.4407690132881
0.14795398712158203,100.0,43.4407690132881
0.15443801879882812,100.0,43.4407690132881
0.2079620361328125,100.0,43.4407690132881
0.19442367553710938,100.0,43.4407690132881
0.15524673461914062,100.0,43.4407690132881
0.14194488525390625,100.0,43.4407690132881
0.1710071563720703,100.0,43.45490528696636
0.16466808319091797,100.0,43.45490528696636
0.12439441680908203,100.0,43.45490528696636
0.15220260620117188,100.0,43.45490528696636
0.22091960906982422,100.0,43.45490528696636
0.1802835464477539,100.0,43.45490528696636
0.16163158416748047,100.0,43.45490528696636
0.13294696807861328,100.0,43.45490528696636
0.1770782470703125,100.0,43.45490528696636
0.1787433624267578,100.0,43.45490528696636
0.2011890411376953,100.0,43.45490528696636
0.1559123992919922,100.0,43.45490528696636
0.17411327362060547,100.0,43.45490528696636
0.16786861419677734,100.0,43.45490528696636
0.18694305419921875,100.0,43.45490528696636
0.19131851196289062,100.0,43.45490528696636
0.16926097869873047,100.0,43.45490528696636
0.16722679138183594,100.0,43.45490528696636
0.15487289428710938,100.0,43.45490528696636
0.2072620391845703,100.0,43.45490528696636
0.2706146240234375,100.0,43.45490528696636
0.1316986083984375,100.0,43.45490528696636
0.1717510223388672,100.0,43.45490528696636
0.14481353759765625,100.0,43.45490528696636
0.20932769775390625,100.0,43.45490528696636
0.13734912872314453,100.0,43.45490528696636
0.15085411071777344,100.0,43.45490528696636
